valence,acousticness,danceability,duration_ms,energy,explicit,id,instrumentalness,liveness,loudness,name,popularity,speechiness,tempo
0.7759999999999999,0.48,0.472,366907,0.6940000000000001,0,7eztBwIDPSPCW4Y0quWTfN,0.00583,0.155,-10.97,It's All Right With Me,0,0.0421,84.943
0.7390000000000001,0.477,0.69,217707,0.324,0,1vOgunupwdkhGjoB7SK2Va,0.208,0.3229999999999999,-16.545,Two For The Price Of One,1,0.0359,112.435
0.769,0.995,0.745,192691,0.128,0,5Dye4AnolMASg6RksTx2ch,0.091,0.105,-12.024,Tu Shama Bane Main Parwana,0,0.0944,111.055
0.809,0.987,0.507,122427,0.277,0,1t0wu1FYAOyFrAaHT0Oqmk,0.00364,0.126,-18.817,Vieja Milonga - Remasterizado,0,0.189,75.881
0.8029999999999999,0.99,0.5710000000000001,184507,0.55,0,25qp6C3p9wMbA7OHeEDOAN,0.026,0.416,-8.626,"Hay Peligro en Tus Ojos, Querida - Remasterizado",0,0.0442,85.75399999999998
0.355,0.027,0.879,156284,0.732,0,0FhBANnxcQBgD3tQ75WFAn,0.0,0.0656,-5.016,Fitness,1,0.061,120.052
0.494,0.807,0.449,186667,0.333,0,6HYQDkdOmX0ybHUtZRcEE2,6.95e-05,0.0597,-10.311,"Junge, komm bald wieder",1,0.0272,86.61200000000002
0.311,0.0274,0.487,227147,0.835,0,0eQjA54TJkwTHDJKG8OkRg,0.00754,0.211,-6.44,Be Somebody,1,0.0588,133.907
0.768,0.44,0.7609999999999999,197133,0.7879999999999999,0,73kgeinD9RMBp6r6yqUA6w,0.00531,0.341,-11.672,Long Cool Woman (In a Black Dress),1,0.0596,138.90200000000002
0.461,0.8540000000000001,0.366,164547,0.391,0,5I9sHwLDX28tLtzVgKLtpr,0.0,0.352,-12.322,Everybody Loves Somebody,1,0.0425,119.182
0.552,0.665,0.6459999999999999,167067,0.35,0,6AIB4vBOGWM4FJ65yNWaXu,0.000122,0.0472,-11.539,"It's A Man's, Man's, Man's World",1,0.0486,80.882
0.647,0.349,0.698,221267,0.62,0,7fxtcij5PmJvG8YewGHgJ1,0.327,0.0476,-16.273,New Life,0,0.0514,157.20600000000005
0.394,0.898,0.452,301413,0.131,0,1tHOB5irLyLE7Gtxb2x29Q,0.0,0.7120000000000001,-12.771,"Lay Down Your Weary Tune - Live at Carnegie Hall, New York, NY - October 1963",0,0.0428,171.321
0.718,0.0255,0.631,399267,0.7240000000000001,0,7n7wvN50nYgYAsB7iPGz14,0.000291,0.0632,-7.963999999999999,Love's Taken Over,1,0.0534,172.38
0.377,0.789,0.545,174400,0.514,0,0b2bsYKWKnt4ypdpBxX3wi,0.00021,0.117,-7.78,Love and Mercy - Remastered,1,0.0274,108.888
0.888,0.267,0.875,198682,0.7759999999999999,0,4sP1BjxO9FtKoG0BaVSYeE,0.0,0.0812,-3.54,Descontrolado,1,0.0365,118.011
0.228,0.967,0.502,177830,0.141,0,6bDUVrWFJE5RHEFUmDkbBS,0.883,0.108,-16.775,Improvisation,0,0.0569,91.707
0.7609999999999999,0.0961,0.518,308600,0.612,0,4x9TomTJqLhCfZU3VIUqsi,0.0319,0.0585,-12.649,Got No Shadow,0,0.048,146.83100000000005
0.838,0.0733,0.753,269680,0.7240000000000001,0,1uOmkPL5zvRgAiZP0vIR4W,0.000875,0.016,-8.575,Candido Rodriguez,1,0.086,98.05
0.288,0.0978,0.48,271373,0.496,0,2eV1dFKHT8QnJrtsxLTI2X,0.00126,0.319,-9.8,Drive,1,0.0278,142.621
0.387,0.176,0.58,420720,0.389,0,5gwV3zf2K4do6cnMu7gSCu,0.0328,0.0961,-13.211,Water on the Pond,1,0.0303,127.115
0.8109999999999999,0.211,0.845,200853,0.561,0,6wmAHw1szh5RCKSRjiXhPe,3.49e-06,0.0383,-5.252999999999999,How Long,1,0.0778,109.974
0.469,0.0651,0.754,147760,0.41,0,14Oekpds3U7PQhtiMCVKCS,0.000145,0.131,-13.27,Brand New Whiskey,0,0.0371,114.771
0.906,0.0196,0.552,40594,0.909,0,7n70tzvZDfdAL1j9XqsAbH,0.0,0.185,-4.869,PAW Patrol Opening Theme,1,0.089,110.332
0.397,0.273,0.344,344960,0.7490000000000001,0,5M8VmFEFwx6I7LkZVev4L3,0.00153,0.0688,-8.436,Can-Utility and the Coastliners - New Stereo Mix,0,0.193,93.253
0.223,0.989,0.419,422382,0.0951,0,3gUIqaZkjqx0T4X2keZRfp,2.89e-06,0.146,-15.435,Scene And Aria Of Ines,0,0.0518,109.475
0.966,0.11,0.355,383507,0.261,1,5DzeyaeuMS80NIKa43lng0,3.08e-05,0.4370000000000001,-5.322,Change The World,1,0.048,166.06599999999997
0.00716,0.845,0.215,63478,0.994,0,2XXLM6Gp4szTdEO4yaMxwZ,0.99,0.987,-22.288,Waterfall Sounds,1,0.0649,69.152
0.674,0.00346,0.664,204040,0.782,0,5fiGPVX1TkKQy0fpyHuS7e,0.0,0.441,-4.768,Oh Yeah,1,0.0303,120.049
0.625,0.993,0.3720000000000001,93587,0.202,0,32tFopk1tg3G3tMN9QE5E7,0.838,0.132,-22.027,"Trois nouvelles études, B. 130: No. 3 in D-Flat Major",0,0.0481,84.29899999999998
0.968,0.275,0.933,210480,0.758,0,5r3q5qzU1LoxfORgwuvLCa,0.0531,0.073,-12.105,I've Got to Use My Imagination,1,0.0397,121.126
0.383,0.818,0.493,176867,0.258,0,0c76IbpYMPQRMcrMBzccw8,9.69e-05,0.114,-13.13,All Er Nothin',0,0.0305,138.45
0.128,0.994,0.467,254467,0.0217,0,1jHa8tw75RrbCtIODWGk0l,0.00099,0.113,-21.11,Tziltzelu-Metzilot (Shepherd's Lament),0,0.0641,86.133
0.5539999999999999,0.000278,0.282,284960,0.905,0,6LGoJAyN1xAqF3VJZt0MKx,0.375,0.0894,-9.455,Evil,1,0.114,133.83700000000002
0.5710000000000001,0.000705,0.3,206827,0.8140000000000001,0,2da0KrvLB5acEfw9bCnwQY,4.61e-06,0.121,-10.584,Would?,1,0.0375,100.489
0.889,0.942,0.586,283893,0.491,0,44uqPJNAWnmSoDFNVgCeTd,0.000122,0.262,-9.4,Shaheedo Tumko Mera Salam,0,0.0621,151.233
0.417,0.985,0.382,529827,0.0459,0,6zhi53F3cWTD60HVT3tn43,0.347,0.142,-20.36,"Clarinet Concerto in A Major, K. 622: III. Rondo. Allegro",0,0.0419,122.517
0.248,0.143,0.435,289293,0.412,0,6Pxqd7tcXE0t4mfK7PGDra,7.09e-05,0.1639999999999999,-8.451,Guess I'm Doing Fine,1,0.0271,117.7
0.965,0.684,0.6920000000000001,151827,0.173,0,3sYddvXWhTQO5qsnPSmGDd,0.0,0.7140000000000001,-19.826,Feliz Cumpleaños,0,0.0678,123.62
0.812,0.974,0.4970000000000001,65107,0.269,0,0Xv702YjyE0wmGrvpCnTHY,0.00401,0.578,-15.196,"La Bohème: Act III: Marcello, finalmente!",0,0.102,115.586
0.375,0.992,0.486,389960,0.0689,0,2Lr7QTuHSl0E2hqlXYuZva,0.7859999999999999,0.136,-21.753,"Piano Trio in E-Flat Major, D. 929 (Op.100): III. Scherzo - Allegro moderato",0,0.0433,95.3
0.083,0.0171,0.5379999999999999,258640,0.73,1,1WMNEgUbRMGOf4GkPYu1wf,0.0,0.103,-3.426,No Apologies,1,0.276,87.022
0.8220000000000001,0.664,0.495,274000,0.46,0,6588w3GdDxmdtLMLuwf1tO,0.0,0.325,-11.220999999999998,At The Bottom Of Everything,1,0.0894,107.326
0.721,0.001,0.6779999999999999,232933,0.76,0,7pltO6mIwMVZWLGcQuCL8b,0.0128,0.107,-10.387,You Owe Me Some Kind of Love,1,0.0273,125.122
0.65,0.307,0.6709999999999999,96400,0.108,1,13iTonYu45Q3BccJWOXkSs,0.0,0.49,-20.402,Часть 158.3 - По ком звонит колокол,0,0.956,148.41899999999995
0.284,0.00218,0.573,289560,0.929,1,1TEZWG1FdjzDdercCguTwj,0.0723,0.718,-5.996,Nookie,1,0.0819999999999999,97.57
0.8859999999999999,0.735,0.732,292800,0.59,0,77tbq2Iar8MjCbcVy8s2pW,0.0,0.672,-8.801,Jubilation T. Cornpone,0,0.204,98.421
0.7090000000000001,0.441,0.6809999999999999,110779,0.234,1,5ZD3bf1BAVGNcOdRiUq4Vw,0.0,0.573,-19.062,Часть 56.4 - Прощай оружие,0,0.8109999999999999,82.931
0.485,0.00216,0.262,172587,0.867,0,7ss73yV5efYHgm9bAQ98JM,0.00173,0.0858,-4.472,Scream With Me,1,0.0481,179.985
0.421,0.375,0.36,237577,0.5329999999999999,0,0TxSk5fpK01cBLV9ePqcE6,0.0,0.0768,-4.394,She's In The Rain,1,0.0302,92.854
0.327,0.0024,0.805,330005,0.7290000000000001,0,0deTESLjjPK0Vxgzfgunuu,0.933,0.0712,-7.358,End,0,0.0655,127.998
0.463,0.556,0.7609999999999999,221493,0.851,1,1GMDpf82TUwTVBPYiu0dmR,0.000545,0.104,-4.371,Switch Lanes,1,0.234,92.486
0.863,0.0888,0.64,198373,0.855,0,6IcoSnfvwFlYtYxu5TKbgg,0.000131,0.0824,-9.97,In America,1,0.0613,117.72
0.303,0.0592,0.489,190173,0.6409999999999999,0,63thx7OANplv4I4BQsanHk,0.0,0.0857,-4.455,You Should Be Here,1,0.0282,136.095
0.192,0.921,0.203,201107,0.185,0,4Vk5JoDVtwzwMjvAJukrc6,0.551,0.186,-16.489,Stay as Sweet as You Are - 2015 Remastered Version,0,0.033,76.029
0.6709999999999999,0.142,0.637,189057,0.555,0,04Dc0mKBoPmK6DuutvxQjf,0.0,0.1369999999999999,-8.775,Life's a Dance - 2011 Remaster,1,0.0252,135.257
0.324,0.00515,0.489,320267,0.703,0,0pZHWZelcjUZY1CgnHWPUE,0.000224,0.179,-7.588999999999999,Fever,1,0.0414,111.398
0.5670000000000001,0.000441,0.63,348267,0.7440000000000001,0,3Fv382oVGbqVZDaxqcKPDX,0.826,0.0703,-9.126,Rodent,0,0.0437,108.802
0.967,0.863,0.6409999999999999,151307,0.5870000000000001,0,06V4mIZoDQShW9G3nMN9SF,0.6579999999999999,0.141,-12.308,Torna a Sorrento,0,0.0315,134.72799999999998
0.206,0.0215,0.313,503547,0.48,0,4uCFK6Lm1gA3MaIbSRhIfS,0.00732,0.116,-8.899,The Afternoon,1,0.0289,113.764
0.483,0.0713,0.629,240480,0.715,1,0C5IKY0sXz4sg0hpx7HOz0,0.0,0.569,-7.585,Me and My Bitch - 2005 Remaster,1,0.496,178.007
0.736,0.0183,0.6709999999999999,229373,0.85,0,056mbYcqyQo86Rfr9XfyYm,9.82e-05,0.0766,-5.557,If I Could Change Your Mind,1,0.0426,125.004
0.867,0.287,0.89,235453,0.5770000000000001,0,13UqaNF8STsJSGKxd12rmy,0.00291,0.111,-12.561,The Ballad of Dorothy Parker,1,0.0709,102.855
0.777,0.542,0.698,141960,0.425,0,3sm1GFbcOUtYbU0m8y7Pdc,0.0,0.125,-10.667,Little Hollywood Girl,1,0.0272,115.643
0.172,0.0040799999999999,0.605,132327,0.795,0,1ETSQb9d7rKN9JPur7w2MU,0.8809999999999999,0.172,-7.523,The Fallen Interlude,1,0.0749,94.072
0.34,0.000401,0.278,132547,0.936,0,1mWMGKUaL7EyYIIveqlKC0,0.0,0.335,-5.9860000000000015,This Is the Best Day Ever,1,0.107,119.088
0.495,0.136,0.52,153987,0.82,0,49MHRxcJij2MQ6x8BbwCBM,0.00813,0.325,-6.023,Busted,1,0.145,120.883
0.511,0.466,0.485,482360,0.441,0,773hekg7UEdbGvv3lJ3CmV,0.000936,0.485,-8.248,Pusher Love Girl,1,0.0775,140.009
0.525,0.215,0.494,187520,0.858,0,6dhw3dbZcUoVsYDSS1vvv5,0.0,0.0981,-5.577999999999999,La carta,1,0.0811,170.17700000000005
0.573,0.851,0.391,192347,0.174,0,24JaIwY8Fsy1UWXyIAocmr,1.24e-06,0.383,-17.08,La Noche de Mi Mal,0,0.0525,89.054
0.0445,0.974,0.418,236000,0.0356,0,4Ji3pJyn2XdHPzYjVCANjo,0.0224,0.152,-20.745,When October Goes,0,0.0315,91.192
0.35,2.77e-05,0.305,179283,0.95,0,69VW3UCs940XFbTfShXhXx,0.0512,0.225,-6.6610000000000005,Spank Thru (Live at Pine Street Theatre),1,0.0547,137.933
0.04,0.975,0.141,245827,0.0302,0,3czxpkw9tgS1bQ4Qw4hw6B,0.75,0.0606,-28.59800000000001,Fantasy For Cello And Piano: 3. Elégie,0,0.0449,87.125
0.401,0.964,0.665,182693,0.0849,0,1indRIbf7OpQ4TgCbj4Noj,0.00176,0.108,-20.58,Christmas Dinner,0,0.0426,105.16
0.0968,0.995,0.26,151827,0.0349,0,06UwghMyhYSLLpq07DeVa2,0.465,0.105,-21.366,Water Boy,0,0.0379,69.314
0.114,0.946,0.188,170667,0.143,0,4d8LibaXvaxLa698quhs10,0.00251,0.1,-16.438,Silent Night - Remastered,0,0.0386,60.58600000000001
0.28,0.942,0.143,165333,0.311,0,29ctlBW6iXmFjruPJvypDT,0.92,0.124,-13.605,Under the Bridges of Paris,0,0.0343,145.877
0.393,0.000492,0.383,229867,0.888,0,3rzYUfyzdZW96cHXnGn1xI,0.000174,0.0479,-6.502999999999999,What Difference Does It Make? - 2011 Remaster,1,0.037,163.23
0.116,0.98,0.236,194640,0.09,0,6mUAohM3rAuD0J2vyo9WDq,3.2899999999999987e-05,0.14,-14.32,I'll See You In My Dreams (with Paul Weston & His Orchestra & The Norman Luboff Choir),0,0.0307,94.098
0.201,0.716,0.362,344840,0.474,0,5j79s5rMqjKUVEEfdEx6uH,0.0658,0.708,-15.867,Dead Babies,0,0.0509,95.072
0.035,0.8640000000000001,0.308,473253,0.108,0,7nnRf1iHM8G8WTVrnkWkbv,0.312,0.174,-20.017,Ask the Mountains,1,0.0324,155.851
0.48,0.0787,0.491,133547,0.966,0,0YPDp1KIxVLTdh3vnvk6wd,0.0,0.281,-3.896,C'mon C'mon,1,0.133,147.836
0.384,0.809,0.388,151893,0.33,0,2GtBOUhtwmtAFhfS7fkpk8,0.0,0.17,-13.259,Don't Blame Me,0,0.029,84.464
0.208,0.995,0.52,190253,0.0174,0,1aq7dgPCglNZFjx2nKK86F,0.931,0.115,-28.038,"3 Gymnopédies, No. 1: Lent et douloureux",0,0.0678,82.03299999999999
0.134,0.938,0.182,284093,0.254,0,56iaNP2rfebKJjyr9uRkH7,0.00117,0.192,-12.11,As If We Never Said Goodbye,1,0.0355,70.593
0.162,0.92,0.177,214253,0.216,0,64QtLJjrbxGfO8xQeypj7b,0.00449,0.102,-16.559,But Not For Me,1,0.036,80.141
0.6859999999999999,0.179,0.616,261560,0.384,0,2t3qeL7qBKgN0SC76FF9y5,6.6e-06,0.0735,-12.095,Suspicions - 2008 Version,0,0.0527,143.334
0.91,0.764,0.5820000000000001,160600,0.547,0,1qT9XEgQ56AmTujcGbX2dZ,0.0,0.136,-8.568999999999999,No Chance,0,0.0706,170.078
0.439,0.627,0.6809999999999999,250240,0.423,0,7mkemk33kdLQvrkIpRkWWd,0.512,0.0925,-12.002,The Railroad,1,0.0253,91.044
0.579,0.00773,0.772,247453,0.713,1,2K6FYgz38Kzih6BGJzfD0H,0.0,0.382,-5.267,9MM,1,0.302,83.022
0.451,0.973,0.376,155733,0.414,0,3HtXIeYMosJXgQbnZhCK6s,0.0216,0.346,-16.969,"La Bohème / Act 2: ""Arranci, datteri!""",0,0.13,83.04799999999999
0.595,0.0376,0.7120000000000001,101100,0.122,1,6Ucnawvnjigkw2KZS3kAIo,0.0,0.334,-21.75800000000001,Часть 104.2 - На Западном фронте без перемен,0,0.954,72.126
0.89,0.506,0.8420000000000001,229947,0.305,0,4FEOYMrH9bOzoOrnWFGvjf,0.0,0.0333,-12.403,Los Tres Amigos,1,0.0621,108.854
0.623,0.0624,0.85,278333,0.513,0,5A0aUvnfAEcmUx3hoXjI8R,0.00249,0.0689,-10.663,I'm So Into You,1,0.0513,99.01
0.321,0.0656,0.73,279080,0.7659999999999999,0,5bLKcN1o0vZuXHlJ0WJMKl,2.31e-05,0.0524,-6.629,Temptation - Extended Mix / 2012 Remaster,1,0.0856,128.273
0.517,0.00189,0.525,200200,0.935,0,0QrwSTzpOXncQtBS9XRvoN,2.97e-06,0.11,-4.524,Christmas (Baby Please Come Home),1,0.0486,132.986
0.425,0.878,0.244,323240,0.401,0,7tAv4XopGIHgaRcNiMkqX2,1.52e-05,0.513,-10.922,Duniya Rang Badalti Jaye,0,0.0317,88.43799999999996
0.362,0.0505,0.6609999999999999,478707,0.838,0,07vxL3e17ylfQvAt7SDU1B,6.47e-05,0.119,-8.787,Insanity,1,0.0466,128.93
0.0522,0.99,0.106,220360,0.0411,0,0ZGONlB2IpmBkVS5hLtxTs,0.6859999999999999,0.33,-32.284,Ave Maria piena di grazia,0,0.0359,89.604
0.0398,0.426,0.166,315000,0.194,0,22KvnSgCUY8ix8riybbYiI,0.000571,0.12,-16.724,Who Wants To Live Forever,1,0.0364,139.541
0.515,0.393,0.6609999999999999,236627,0.389,0,0qXUwQbZHFnhAGCgqwz2lR,1.04e-06,0.0902,-12.292,Meet Me In Montana,1,0.0301,124.147
0.227,0.978,0.609,168373,0.119,0,3JTO5KoXnd4KPLiWKkmKMY,0.0,0.114,-11.688,I Never Will Marry,0,0.037,108.177
0.972,0.416,0.73,174667,0.452,0,1LLRVZB4fz7bduFEZ22DE4,0.0,0.233,-11.125,Brother,1,0.0378,132.249
0.424,0.0014,0.526,211493,0.882,0,4Dm32oO01YpIubCHaAtKkN,0.0,0.144,-4.006,My Life Would Suck Without You,1,0.0509,144.982
0.721,0.00928,0.419,168493,0.856,0,3JzzyfG0z8rjXqHL6XXLwt,0.0964,0.124,-5.443,It's Real,1,0.0298,152.009
0.7090000000000001,0.622,0.618,197360,0.513,0,6QvSSmQ6LcLyjLzrGLCsFn,0.846,0.126,-15.037,Caravan,1,0.0308,125.866
0.66,0.285,0.6579999999999999,305973,0.524,0,7gvBrvtYLAT0mLdsqySZyK,0.0,0.123,-10.786,(There You Go) Tellin' Me No Again,0,0.0323,112.003
0.618,0.0207,0.851,593605,0.495,0,24oJ33zUPIfFXVfc39g7E6,0.269,0.21,-7.125,I Remember - Vocal Mix,1,0.0536,127.99
0.141,0.983,0.695,76227,0.363,1,6MrCccPAByfUy41kvJlUUu,0.0,0.67,-20.531,Ken Kaniff - Skit,1,0.8809999999999999,59.45399999999999
0.229,0.98,0.401,388867,0.198,0,5YPGg4N8mdqpGDD4BX4VA0,0.909,0.251,-21.981,Invitation,1,0.0441,86.915
0.5539999999999999,0.894,0.75,232893,0.355,0,4dzcJwaKSwapfVXtVucHwN,0.6579999999999999,0.107,-9.591,Autumn In New York,0,0.0624,103.184
